n,dist,rho,sk,alpha_F
250,discrete,1,1,49.30484882247437
250,discrete,1,1,46.24387107431944
250,discrete,1,1,47.6885950813396
250,discrete,1,1,50.84652027927942
250,discrete,1,1,51.16829238058319
250,discrete,1,1,61.44885265695878
250,discrete,1,1,54.582483919652645
250,discrete,1,1,51.74688271962252
250,discrete,1,1,52.640071614907065
250,discrete,1,1,52.50200084825569
250,discrete,1,1,58.8177086332179
250,discrete,1,1,54.80141112715583
250,discrete,1,1,44.2844906166376
250,discrete,1,1,49.88204803133128
250,discrete,1,1,61.63040554242318
250,discrete,1,1,44.548637586205
250,discrete,1,1,53.08204529311941
250,discrete,1,1,53.220015873971306
250,discrete,1,1,65.66092036976366
250,discrete,1,1,51.685129532964005
250,discrete,1,1,46.57935229400094
250,discrete,1,1,55.958001735311946
250,discrete,1,1,53.46540327560059
250,discrete,1,1,50.12641808430817
250,discrete,1,1,54.99104868954238
250,discrete,1,1,51.946267779115175
250,discrete,1,1,56.07865245681895
250,discrete,1,1,48.90725759471972
250,discrete,1,1,55.59443854078425
250,discrete,1,1,49.80528418566208
250,discrete,1,1,55.54379513628715
250,discrete,1,1,58.4826483923934
250,discrete,1,1,49.51328780863856
250,discrete,1,1,61.0479073027408
250,discrete,1,1,70.77965859669405
250,discrete,1,1,46.65386269329958
250,discrete,1,1,56.49937563977736
250,discrete,1,1,56.882622890631865
250,discrete,1,1,49.57841959413105
250,discrete,1,1,53.07203016432633
250,discrete,1,1,50.930923289360464
250,discrete,1,1,57.881736597202774
250,discrete,1,1,52.16407655075612
250,discrete,1,1,60.328560738233264
250,discrete,1,1,58.98652471988903
250,discrete,1,1,55.00274030222815
250,discrete,1,1,49.232923970537065
250,discrete,1,1,52.96066257198937
250,discrete,1,1,53.41921332020615
250,discrete,1,1,46.44486286361628
250,discrete,1,1,55.313600340041766
250,discrete,1,1,50.78948762634519
250,discrete,1,1,52.26654205923679
250,discrete,1,1,47.6058307576804
250,discrete,1,1,49.89913360081724
250,discrete,1,1,52.57212223971983
250,discrete,1,1,51.280012512548595
250,discrete,1,1,47.59394045980783
250,discrete,1,1,55.710079906447824
250,discrete,1,1,55.64221815737764
250,discrete,1,1,52.18896482212854
250,discrete,1,1,52.98155118803312
250,discrete,1,1,58.72068753182639
250,discrete,1,1,47.18414584716096
250,discrete,1,1,71.29988658968304
250,discrete,1,1,50.06014876598693
250,discrete,1,1,54.896879045373204
250,discrete,1,1,48.87903644771131
250,discrete,1,1,50.90305159723206
250,discrete,1,1,51.735974293267255
250,discrete,1,1,50.07958107186452
250,discrete,1,1,44.97309262785895
250,discrete,1,1,50.98483009949101
250,discrete,1,1,43.28933992043278
250,discrete,1,1,55.756642137542805
250,discrete,1,1,52.35193422605226
250,discrete,1,1,55.45069258833007
250,discrete,1,1,58.95061577365273
250,discrete,1,1,56.22913944536608
250,discrete,1,1,54.22116669516095
250,discrete,1,1,57.97204965602152
250,discrete,1,1,52.06149072529434
250,discrete,1,1,47.06133775124291
250,discrete,1,1,55.14996269886956
250,discrete,1,1,46.10704554140256
250,discrete,1,1,63.401433076373735
250,discrete,1,1,48.20064464332121
250,discrete,1,1,55.52619429660961
250,discrete,1,1,57.27259169770838
250,discrete,1,1,53.30682410612941
250,discrete,1,1,44.19592439347005
250,discrete,1,1,44.807282618753916
250,discrete,1,1,58.16052073093343
250,discrete,1,1,58.693506348130576
250,discrete,1,1,48.44902485995413
250,discrete,1,1,49.58419005230886
250,discrete,1,1,52.9414075344781
250,discrete,1,1,60.19770982923042
250,discrete,1,1,52.10923201510399
250,discrete,1,1,55.186798850150396
250,discrete,1,1,45.92108605015614
250,discrete,1,1,52.228535349522176
250,discrete,1,1,52.091005040489115
250,discrete,1,1,53.88408660618347
250,discrete,1,1,56.17721889112355
250,discrete,1,1,58.442840186009214
250,discrete,1,1,50.35726154381278
250,discrete,1,1,54.52391609633467
250,discrete,1,1,53.835095128166
250,discrete,1,1,64.98958440031286
250,discrete,1,1,52.815815375903675
250,discrete,1,1,48.071218202748355
250,discrete,1,1,46.95511386274572
250,discrete,1,1,48.089682838740515
250,discrete,1,1,47.51926474767638
250,discrete,1,1,63.05958855213974
250,discrete,1,1,50.54080882117085
250,discrete,1,1,53.850271176771265
250,discrete,1,1,45.74999163744022
250,discrete,1,1,51.6478445446906
250,discrete,1,1,51.6423549026281
250,discrete,1,1,51.0418991981792
250,discrete,1,1,50.28620401239839
250,discrete,1,1,50.55561000625813
250,discrete,1,1,47.939801310013586
250,discrete,1,1,42.99227974818844
250,discrete,1,1,42.51631338463566
250,discrete,1,1,49.03917026649214
250,discrete,1,1,53.994607714989534
250,discrete,1,1,56.420218868004376
250,discrete,1,1,54.482381838635355
250,discrete,1,1,53.899345897821775
250,discrete,1,1,52.72699293700409
250,discrete,1,1,54.99560034792886
250,discrete,1,1,60.322582900101985
250,discrete,1,1,60.97702362559975
250,discrete,1,1,47.788971074930274
250,discrete,1,1,42.32042605279276
250,discrete,1,1,55.60229628502041
250,discrete,1,1,59.2262496582679
250,discrete,1,1,50.93515891451972
250,discrete,1,1,49.62915877271453
250,discrete,1,1,56.13714002717938
250,discrete,1,1,47.670809806939594
250,discrete,1,1,47.67465755827097
250,discrete,1,1,49.44091022846108
250,discrete,1,1,49.484613933502125
250,discrete,1,1,50.19417772420655
250,discrete,1,1,51.245597100173775
250,discrete,1,1,61.15625771806764
250,discrete,1,1,52.363706391553066
250,discrete,1,1,50.61932358066117
250,discrete,1,1,60.89084434888189
250,discrete,1,1,53.7434732831167
250,discrete,1,1,52.432837915476185
250,discrete,1,1,49.39195131928034
250,discrete,1,1,44.61719571269701
250,discrete,1,1,52.1549333792402
250,discrete,1,1,60.40719773089184
250,discrete,1,1,54.894885668963596
250,discrete,1,1,54.7996160571513
250,discrete,1,1,51.86555533190705
250,discrete,1,1,48.15167349325367
250,discrete,1,1,52.44855777684728
250,discrete,1,1,52.34680147881543
250,discrete,1,1,47.15087868872176
250,discrete,1,1,54.90562852508139
250,discrete,1,1,59.03713049294293
250,discrete,1,1,49.411716932188334
250,discrete,1,1,50.771626762569376
250,discrete,1,1,61.02231713400215
250,discrete,1,1,56.219916523923615
250,discrete,1,1,41.91830343874243
250,discrete,1,1,51.9324012379262
250,discrete,1,1,47.53609801951761
