n,dist,rho,sk,alpha_F
250,normal,0,0,39.613795084210345
250,normal,0,0,50.39208604985476
250,normal,0,0,46.733038158389384
250,normal,0,0,54.2721983572679
250,normal,0,0,41.25321725882411
250,normal,0,0,54.667472548060715
250,normal,0,0,52.649105585069826
250,normal,0,0,43.35078712163599
250,normal,0,0,47.18753801635546
250,normal,0,0,42.44540065354253
250,normal,0,0,41.69186504993839
250,normal,0,0,44.845224085549376
250,normal,0,0,38.184398093151955
250,normal,0,0,54.06377460547874
250,normal,0,0,49.96880331871398
250,normal,0,0,41.94990007250834
250,normal,0,0,51.9136004185612
250,normal,0,0,49.00494112041102
250,normal,0,0,37.36469981160135
250,normal,0,0,48.69025871218514
250,normal,0,0,46.05600125925567
250,normal,0,0,45.78165246034557
250,normal,0,0,65.8064297150763
250,normal,0,0,54.93624999531871
250,normal,0,0,41.38802804683791
250,normal,0,0,45.11106901261231
250,normal,0,0,61.25930428529776
250,normal,0,0,38.022654953034824
250,normal,0,0,44.18474083143616
250,normal,0,0,45.87954384013972
250,normal,0,0,43.04716324113346
250,normal,0,0,42.43426915198917
250,normal,0,0,53.31348732241775
250,normal,0,0,51.84016596915831
250,normal,0,0,39.32595811275228
250,normal,0,0,44.155627233778795
250,normal,0,0,43.6268189659783
250,normal,0,0,49.8022159014095
250,normal,0,0,48.34814781754247
250,normal,0,0,44.20696985266147
250,normal,0,0,44.1438429565554
250,normal,0,0,43.60092220862395
250,normal,0,0,44.735853152141885
250,normal,0,0,51.6234374240973
250,normal,0,0,42.50873585280913
250,normal,0,0,52.60267537489931
250,normal,0,0,42.836503586343255
250,normal,0,0,49.22246680812335
250,normal,0,0,43.50384353255873
250,normal,0,0,50.74662716801756
250,normal,0,0,48.1181636545861
250,normal,0,0,46.209467204496555
250,normal,0,0,50.353084284059115
250,normal,0,0,39.42244422764099
250,normal,0,0,47.12591037265889
250,normal,0,0,48.9190362022077
250,normal,0,0,47.11162954646559
250,normal,0,0,54.31784730346129
250,normal,0,0,48.00449585217581
250,normal,0,0,45.41304328088609
250,normal,0,0,44.06786665068692
250,normal,0,0,48.27279547298426
250,normal,0,0,43.11190202085936
250,normal,0,0,50.604422569682626
250,normal,0,0,50.2035803547847
250,normal,0,0,44.1792370968024
250,normal,0,0,50.796010065634206
250,normal,0,0,44.87749916429577
250,normal,0,0,48.90383421510674
250,normal,0,0,49.765623478718425
250,normal,0,0,45.50516102204322
250,normal,0,0,48.945275770900516
250,normal,0,0,44.3429200616052
250,normal,0,0,48.6830560267196
250,normal,0,0,40.67013138711753
250,normal,0,0,49.02337371622757
250,normal,0,0,52.61659864220996
250,normal,0,0,55.309773237474296
250,normal,0,0,43.14024297421303
250,normal,0,0,42.917709840583356
250,normal,0,0,49.76269808284434
250,normal,0,0,45.41142918596633
250,normal,0,0,45.234056955732946
250,normal,0,0,51.38593854317523
250,normal,0,0,44.257908744173996
250,normal,0,0,57.515998186577896
250,normal,0,0,48.019311393287
250,normal,0,0,62.41332596334815
250,normal,0,0,54.677600667329465
250,normal,0,0,51.77947439017995
250,normal,0,0,44.56820853081499
250,normal,0,0,52.23417895017701
250,normal,0,0,46.29529444115621
250,normal,0,0,45.110518429507124
250,normal,0,0,51.630956560994896
250,normal,0,0,45.64227426250219
250,normal,0,0,48.45136342473806
250,normal,0,0,74.68585465588235
250,normal,0,0,42.13183795572107
250,normal,0,0,41.37509354707465
250,normal,0,0,45.37619803271413
250,normal,0,0,46.52929362706135
250,normal,0,0,47.39109966598504
250,normal,0,0,52.55323902677759
250,normal,0,0,54.59867843964277
250,normal,0,0,50.07527571561389
250,normal,0,0,45.322974842425566
250,normal,0,0,39.924460700050425
250,normal,0,0,36.89046747945207
250,normal,0,0,53.30327107267696
250,normal,0,0,43.11565511963623
250,normal,0,0,62.22629187875875
250,normal,0,0,44.98257738017883
250,normal,0,0,39.67967082255427
250,normal,0,0,46.070770277140305
250,normal,0,0,45.409947558205495
250,normal,0,0,45.71847912965748
250,normal,0,0,50.43660655289674
250,normal,0,0,43.04476978771997
250,normal,0,0,38.59769989359733
250,normal,0,0,55.50684818672803
250,normal,0,0,46.53036255904194
250,normal,0,0,49.85535832882279
250,normal,0,0,50.72862906305671
250,normal,0,0,48.81738004659697
250,normal,0,0,49.36133238517148
250,normal,0,0,38.5783991604137
250,normal,0,0,42.794211201273455
250,normal,0,0,51.70841127850695
250,normal,0,0,50.732960276488214
250,normal,0,0,45.50396013871905
250,normal,0,0,54.12073368937557
250,normal,0,0,55.799930268799855
250,normal,0,0,39.96684257315865
250,normal,0,0,52.335657609767445
250,normal,0,0,45.09620536016344
250,normal,0,0,48.00175904763044
250,normal,0,0,45.3756598423297
250,normal,0,0,46.42115364146758
250,normal,0,0,46.33067331812649
250,normal,0,0,42.213189105323096
250,normal,0,0,55.43327976659168
250,normal,0,0,46.63171414154374
250,normal,0,0,44.88406473623315
250,normal,0,0,58.011353884064974
250,normal,0,0,40.85638454917443
250,normal,0,0,44.65780863880239
250,normal,0,0,38.536838387233935
250,normal,0,0,47.40898308125812
250,normal,0,0,44.747297184630924
250,normal,0,0,36.2299617111925
250,normal,0,0,49.47353326372146
250,normal,0,0,53.21056012092147
250,normal,0,0,45.929929206011316
250,normal,0,0,41.96169287287305
250,normal,0,0,56.72358737375192
250,normal,0,0,47.60924040027646
250,normal,0,0,39.167852572729394
250,normal,0,0,48.782344747650036
250,normal,0,0,45.56614521745226
250,normal,0,0,40.5785800232019
250,normal,0,0,46.99037748044645
250,normal,0,0,50.4160753983132
250,normal,0,0,57.35237118466633
250,normal,0,0,49.064026329348366
250,normal,0,0,43.33576793276123
250,normal,0,0,47.98862735381923
250,normal,0,0,51.19563077519151
250,normal,0,0,39.27604454352548
250,normal,0,0,36.79516359169399
250,normal,0,0,44.758175514555646
250,normal,0,0,49.437465472504734
250,normal,0,0,41.28543879080508
250,normal,0,0,44.17491522890032
250,normal,0,0,48.272419624250496
250,normal,0,0,49.754441116218
250,normal,0,0,40.307063541425535
250,normal,0,0,40.687766197072776
250,normal,0,0,49.528071839812995
250,normal,0,0,42.343681964278915
250,normal,0,0,40.090010423239015
250,normal,0,0,50.77295986278018
250,normal,0,0,46.22155273180987
250,normal,0,0,44.71488782262563
250,normal,0,0,54.308269796515525
250,normal,0,0,51.22700962139654
250,normal,0,0,44.55386369471349
250,normal,0,0,42.52415887609254
250,normal,0,0,50.376713020704166
250,normal,0,0,51.45520957571504
250,normal,0,0,55.36609911778929
250,normal,0,0,41.865648061372895
250,normal,0,0,41.52055394950972
250,normal,0,0,49.52717625979436
250,normal,0,0,44.524295927873354
250,normal,0,0,52.25815200592589
250,normal,0,0,43.23691548399369
250,normal,0,0,51.19285766425143
250,normal,0,0,42.114087863582334
250,normal,0,0,45.32294251924871
250,normal,0,0,40.59297749606181
250,normal,0,0,44.69248491051291
250,normal,0,0,41.35159308740418
250,normal,0,0,39.83541525867299
250,normal,0,0,47.05440800663458
250,normal,0,0,52.8814284801281
250,normal,0,0,38.25738740996262
250,normal,0,0,41.402149594403554
250,normal,0,0,46.64038248910185
250,normal,0,0,47.99536534359662
250,normal,0,0,43.2436454307894
250,normal,0,0,61.49489284850992
250,normal,0,0,42.98331933395241
250,normal,0,0,45.455262175073415
250,normal,0,0,43.02959175763433
250,normal,0,0,48.63437419165448
250,normal,0,0,36.05026774538261
250,normal,0,0,42.954516961094136
250,normal,0,0,42.07329050846979
250,normal,0,0,40.2728404627992
250,normal,0,0,42.486955357404106
250,normal,0,0,46.435825769755034
250,normal,0,0,55.60258694020435
250,normal,0,0,60.74562518501489
250,normal,0,0,42.860580863826506
250,normal,0,0,39.4785718918442
250,normal,0,0,50.98274989718607
250,normal,0,0,48.346848541848324
250,normal,0,0,46.14063935028173
250,normal,0,0,44.48461122641374
250,normal,0,0,39.91016747879846
250,normal,0,0,58.233369813025504
250,normal,0,0,55.06762088374539
